txn_id,txn_date,txn_month,txn_quarter,txn_year,day_of_week,product_name,category,qty_purchased,unit_price_ngn,total_ngn,store_city,payment_method,customer_age_group,customer_gender,uci_invoice_no,uci_stock_code,data_source
TXN0018943,2022-11-29,11,4,2022,Tuesday,Golden Penny Spaghetti 500g,Pasta & Noodles,4,4207,16828,Port Harcourt,Bank Transfer,26-35,F,579446,23569,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018944,2023-11-29,11,4,2023,Wednesday,Geisha Sardines 125g,Canned & Packaged Foods,1,2167,2167,Enugu,Bank Transfer,46-60,M,579470,22642,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018945,2022-10-11,10,4,2022,Tuesday,Tomato Paste 400g,Condiments & Seasonings,12,1062,12744,Lagos,Bank Transfer,26-35,F,570672,21889,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018946,2022-01-16,1,1,2022,Sunday,Milo 400g,Beverages,10,1402,14020,Warri,Cash,46-60,F,541256,22384,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018947,2023-10-19,10,4,2023,Thursday,Wheat Flour 5kg,Grains & Cereals,2,2091,4182,Enugu,Bank Transfer,26-35,M,571797,22629,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018948,2024-12-05,12,4,2024,Thursday,Gala Sausage Roll,Snacks & Confectionery,2,705,1410,Port Harcourt,POS,26-35,F,580730,23507,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018949,2024-09-05,9,3,2024,Thursday,Omo Detergent 1kg,Personal Care,1,2456,2456,Ibadan,POS,60+,F,565579,23247,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018950,2023-08-03,8,3,2023,Thursday,Hollandia Yoghurt 1L,Beverages,12,357,4284,Port Harcourt,POS,36-45,F,562157,22707,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018951,2024-11-10,11,4,2024,Sunday,Gino Tomatoes 400g,Canned & Packaged Foods,4,3527,14108,Owerri,POS,46-60,M,575516,84997C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018952,2023-04-04,4,2,2023,Tuesday,NAN Optipro 400g,Baby & Infant,10,1768,17680,Abuja,Cash,36-45,F,548735,85099F,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018953,2024-12-14,12,4,2024,Saturday,Vegetable Oil 5L,Cooking Oils & Fats,8,1436,11488,Abuja,Cash,36-45,M,538715,21136,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018954,2024-11-11,11,4,2024,Monday,Huggies Medium 32pk,Baby & Infant,2,1402,2804,Warri,Cash,36-45,M,575753,23300,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018955,2024-10-17,10,4,2024,Thursday,Fresh Tomatoes 1kg,Fresh & Perishable,12,467,5604,Benin City,Bank Transfer,18-25,F,571433,21977,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018956,2023-11-28,11,4,2023,Tuesday,Custard Powder 400g,Canned & Packaged Foods,12,552,6624,Kano,Cash,26-35,F,579152,20973,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018957,2022-03-13,3,1,2022,Sunday,Pampers Small 36pk,Baby & Infant,6,1402,8412,Kano,POS,26-35,M,546429,22662,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018958,2024-02-01,2,1,2024,Thursday,Dettol Antiseptic 500ml,Personal Care,1,3187,3187,Ilorin,POS,36-45,F,542898,84509B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018959,2024-06-27,6,2,2024,Thursday,Dettol Antiseptic 500ml,Personal Care,2,1402,2804,Enugu,Cash,18-25,M,558232,22185,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018960,2022-10-30,10,4,2022,Sunday,Eggs Crate 30,Fresh & Perishable,2,1232,2464,Kano,Cash,36-45,M,573347,21671,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018961,2022-08-18,8,3,2022,Thursday,Gino Tomatoes 400g,Canned & Packaged Foods,12,2337,28044,Jos,POS,60+,F,563658,20682,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018962,2024-07-18,7,3,2024,Thursday,Palm Oil 4L,Condiments & Seasonings,1,2091,2091,Enugu,Bank Transfer,26-35,M,560434,23293,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018963,2022-05-29,5,2,2022,Sunday,Geisha Sardines 125g,Canned & Packaged Foods,3,1402,4206,Abuja,POS,60+,M,554986,21327,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018964,2023-03-22,3,1,2023,Wednesday,Plantain Bunch,Fresh & Perishable,1,705,705,Jos,POS,36-45,M,547248,22420,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018965,2022-12-08,12,4,2022,Thursday,Pampers Small 36pk,Baby & Infant,4,3357,13428,Warri,Cash,36-45,F,581452,22509,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018966,2023-01-05,1,1,2023,Thursday,Cornedbeef 340g,Canned & Packaged Foods,1,1088,1088,Benin City,Bank Transfer,26-35,F,540255,21014,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018967,2023-12-05,12,4,2023,Tuesday,Omo Detergent 1kg,Personal Care,1,2091,2091,Lagos,Cash,46-60,F,580727,21947,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018968,2023-05-15,5,2,2023,Monday,Indomie Noodles 70g,Snacks & Confectionery,1,2167,2167,Enugu,Cash,26-35,F,553194,72800C,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018969,2024-04-18,4,2,2024,Thursday,Dangote Noodles 70g,Pasta & Noodles,1,2482,2482,Ilorin,Bank Transfer,26-35,F,550471,21974,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018970,2022-06-07,6,2,2022,Tuesday,Palm Oil 2L,Cooking Oils & Fats,12,357,4284,Owerri,Bank Transfer,26-35,M,555735,21499,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018971,2024-07-11,7,3,2024,Thursday,Gino Tomatoes 400g,Canned & Packaged Foods,12,331,3972,Kano,Bank Transfer,26-35,F,559557,22403,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018972,2022-06-13,6,2,2022,Monday,Rice 50kg,Grains & Cereals,12,1402,16824,Enugu,Cash,18-25,M,556503,22558,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018973,2024-10-17,10,4,2024,Thursday,Indomie Noodles 70g,Snacks & Confectionery,12,1232,14784,Lagos,Cash,26-35,M,571328,23034,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018974,2023-01-04,1,1,2023,Wednesday,Garri Yellow 10kg,Grains & Cereals,3,1411,4233,Onitsha,Bank Transfer,46-60,M,540026,22209,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018975,2023-07-12,7,3,2023,Wednesday,Pampers Small 36pk,Baby & Infant,12,2507,30084,Onitsha,Cash,26-35,M,559706,22457,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018976,2022-12-06,12,4,2022,Tuesday,Plantain Bunch,Fresh & Perishable,6,3612,21672,Lagos,Bank Transfer,60+,M,537254,72807B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018977,2024-07-01,7,3,2024,Monday,Chin-Chin 500g,Snacks & Confectionery,4,1062,4248,Enugu,Cash,18-25,M,558709,20658,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018978,2022-01-12,1,1,2022,Wednesday,Omo Detergent 1kg,Personal Care,2,10837,21674,Enugu,Cash,26-35,M,540992,22423,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018979,2022-11-04,11,4,2022,Friday,Garri Yellow 10kg,Grains & Cereals,2,4207,8414,Jos,Bank Transfer,36-45,M,574573,23357,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018980,2023-11-14,11,4,2023,Tuesday,Pringles Original 150g,Snacks & Confectionery,1,7225,7225,Kano,Bank Transfer,46-60,M,576236,22191,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018981,2024-07-26,7,3,2024,Friday,Cornedbeef 340g,Canned & Packaged Foods,10,1768,17680,Enugu,Cash,36-45,F,561366,23202,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018982,2024-04-05,4,2,2024,Friday,Onions 1kg,Fresh & Perishable,6,1402,8412,Ilorin,POS,26-35,F,548920,84949,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018983,2023-10-05,10,4,2023,Thursday,NAN Optipro 400g,Baby & Infant,1,2456,2456,Onitsha,Bank Transfer,46-60,M,569669,23234,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018984,2022-06-21,6,2,2022,Tuesday,Palm Oil 4L,Condiments & Seasonings,1,2796,2796,Port Harcourt,Cash,36-45,F,557644,22341,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018985,2024-05-06,5,2,2024,Monday,Dangote Noodles 70g,Pasta & Noodles,12,246,2952,Kaduna,Cash,18-25,M,552065,22616,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018986,2022-10-25,10,4,2022,Tuesday,Rice 50kg,Grains & Cereals,1,357,357,Ibadan,POS,26-35,F,572569,23507,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018987,2023-12-08,12,4,2023,Friday,Gala Sausage Roll,Snacks & Confectionery,12,1062,12744,Kano,POS,26-35,M,581251,84978,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018988,2022-09-09,9,3,2022,Friday,Plantain Bunch,Fresh & Perishable,1,3510,3510,Aba,Bank Transfer,26-35,M,566221,22324,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018989,2024-11-03,11,4,2024,Sunday,Pringles Original 150g,Snacks & Confectionery,2,2796,5592,Port Harcourt,Cash,26-35,M,574298,22108,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018990,2024-02-11,2,1,2024,Sunday,Coca-Cola Crate 24,Beverages,12,722,8664,Abuja,Bank Transfer,26-35,M,543733,22740,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018991,2024-08-30,8,3,2024,Friday,Peak Milk Tin 400g,Beverages,3,3612,10836,Enugu,POS,18-25,F,564846,85035A,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018992,2022-05-20,5,2,2022,Friday,Omo Detergent 1kg,Personal Care,12,1402,16824,Benin City,Cash,26-35,M,554013,23165,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018993,2024-04-06,4,2,2024,Saturday,Milo 400g,Beverages,1,2507,2507,Kano,POS,26-35,F,549099,22115,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018994,2024-06-09,6,2,2024,Sunday,Rice 50kg,Grains & Cereals,5,3527,17635,Abuja,Cash,36-45,F,556237,23067,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018995,2023-11-08,11,4,2023,Wednesday,Bleach 1L,Household Essentials,10,3612,36120,Ibadan,Cash,26-35,F,575134,84029E,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018996,2023-06-16,6,2,2023,Friday,Onions 1kg,Fresh & Perishable,10,1402,14020,Uyo,Bank Transfer,26-35,F,556964,23209,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018997,2024-08-02,8,3,2024,Friday,Tomato Paste 400g,Condiments & Seasonings,12,1402,16824,Kano,Cash,60+,F,562043,22551,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018998,2024-11-03,11,4,2024,Sunday,Bleach 1L,Household Essentials,3,4207,12621,Jos,Cash,26-35,M,574310,22138,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0018999,2024-07-22,7,3,2024,Monday,Cornedbeef 340g,Canned & Packaged Foods,12,1768,21216,Kano,Cash,36-45,F,560989,23203,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019000,2023-07-05,7,3,2023,Wednesday,Garri Yellow 10kg,Grains & Cereals,1,10591,10591,Kaduna,Cash,46-60,M,559051,23110,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019001,2023-02-14,2,1,2023,Tuesday,Peak Milk Tin 400g,Beverages,1,13421,13421,Lagos,Bank Transfer,46-60,F,543826,21257,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019002,2024-02-07,2,1,2024,Wednesday,Geisha Sardines 125g,Canned & Packaged Foods,1,2091,2091,Kaduna,Bank Transfer,18-25,M,543358,90114,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019003,2022-03-01,3,1,2022,Tuesday,Tomato Paste 400g,Condiments & Seasonings,2,5057,10114,Jos,Cash,26-35,F,545221,22926,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019004,2024-11-21,11,4,2024,Thursday,Hollandia Yoghurt 1L,Beverages,1,2108,2108,Owerri,Cash,26-35,F,577768,90165B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019005,2022-12-05,12,4,2022,Monday,Palm Oil 4L,Condiments & Seasonings,1,3510,3510,Kano,Bank Transfer,36-45,M,580727,21293,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019006,2024-04-13,4,2,2024,Saturday,Plantain Bunch,Fresh & Perishable,3,4207,12621,Enugu,Bank Transfer,26-35,F,549957,22139,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019007,2023-08-25,8,3,2023,Friday,Fresh Tomatoes 1kg,Fresh & Perishable,12,1785,21420,Abuja,POS,26-35,F,564438,22632,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019008,2023-07-28,7,3,2023,Friday,Garri Yellow 10kg,Grains & Cereals,12,467,5604,Port Harcourt,Bank Transfer,26-35,M,561585,21977,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019009,2024-11-21,11,4,2024,Thursday,Dangote Noodles 70g,Pasta & Noodles,12,1402,16824,Owerri,Bank Transfer,26-35,M,577769,22551,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019010,2024-03-15,3,1,2024,Friday,Omo Detergent 1kg,Personal Care,6,2507,15042,Ilorin,POS,60+,M,546643,22699,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019011,2023-06-27,6,2,2023,Tuesday,Tomato Paste 400g,Condiments & Seasonings,1,1062,1062,Enugu,POS,60+,M,558232,21122,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019012,2024-01-27,1,1,2024,Saturday,Vegetable Oil 5L,Cooking Oils & Fats,10,5737,57370,Lagos,Cash,26-35,F,542372,48138,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019013,2024-11-15,11,4,2024,Friday,Indomie Noodles 70g,Snacks & Confectionery,2,2507,5014,Benin City,Bank Transfer,60+,M,576463,22326,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019014,2023-07-08,7,3,2023,Saturday,Geisha Sardines 125g,Canned & Packaged Foods,2,5057,10114,Ibadan,Bank Transfer,60+,M,559508,47567B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019015,2022-12-07,12,4,2022,Wednesday,Pringles Original 150g,Snacks & Confectionery,2,1088,2176,Abuja,Cash,18-25,F,537638,22951,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019016,2023-08-25,8,3,2023,Friday,Gino Tomatoes 400g,Canned & Packaged Foods,4,1436,5744,Lagos,Cash,60+,M,564534,21165,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019017,2022-12-07,12,4,2022,Wednesday,Palm Oil 2L,Cooking Oils & Fats,12,671,8052,Warri,Cash,36-45,F,581182,23302,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019018,2024-12-12,12,4,2024,Thursday,Geisha Sardines 125g,Canned & Packaged Foods,12,722,8664,Abuja,POS,36-45,M,538503,22834,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019019,2024-09-05,9,3,2024,Thursday,Milo 400g,Beverages,3,1768,5304,Owerri,POS,46-60,M,565579,23199,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019020,2024-01-09,1,1,2024,Tuesday,Bleach 1L,Household Essentials,1,1785,1785,Kaduna,Cash,26-35,F,540516,21175,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019021,2023-11-15,11,4,2023,Wednesday,Golden Penny Spaghetti 500g,Pasta & Noodles,2,2796,5592,Benin City,Bank Transfer,26-35,M,576617,21617,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019022,2022-02-28,2,1,2022,Monday,Indomie Noodles 70g,Snacks & Confectionery,12,1062,12744,Warri,POS,18-25,M,545073,21114,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019023,2023-12-17,12,4,2023,Sunday,Huggies Medium 32pk,Baby & Infant,1,21666,21666,Ibadan,Cash,18-25,M,539436,22424,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019024,2022-07-04,7,3,2022,Monday,Milo 400g,Beverages,1,7760,7760,Lagos,Bank Transfer,26-35,M,558904,22835,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019025,2024-04-19,4,2,2024,Friday,Indomie Noodles 70g,Snacks & Confectionery,2,3527,7054,Kaduna,Bank Transfer,26-35,F,550637,23256,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019026,2024-03-22,3,1,2024,Friday,Dettol Antiseptic 500ml,Personal Care,2,357,714,Onitsha,Cash,36-45,M,547359,84536B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019027,2024-11-30,11,4,2024,Saturday,Hollandia Yoghurt 1L,Beverages,10,722,7220,Ilorin,Bank Transfer,26-35,F,579885,22156,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019028,2022-06-13,6,2,2022,Monday,Custard Powder 400g,Canned & Packaged Foods,8,3527,28216,Kano,Bank Transfer,26-35,M,556526,23254,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019029,2023-08-22,8,3,2023,Tuesday,Garri Yellow 10kg,Grains & Cereals,2,6757,13514,Onitsha,Bank Transfer,36-45,M,564065,22688,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019030,2024-12-05,12,4,2024,Thursday,Indomie Noodles 70g,Snacks & Confectionery,8,467,3736,Kano,Cash,26-35,M,580632,22952,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019031,2023-09-27,9,3,2023,Wednesday,Vegetable Oil 5L,Cooking Oils & Fats,2,8457,16914,Aba,Cash,26-35,F,568423,23414,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019032,2022-11-22,11,4,2022,Tuesday,Cornedbeef 340g,Canned & Packaged Foods,3,3510,10530,Benin City,POS,60+,F,578065,46776B,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019033,2024-11-21,11,4,2024,Thursday,Cerelac Wheat 400g,Baby & Infant,6,2456,14736,Abuja,Bank Transfer,46-60,F,577606,23247,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019034,2023-01-25,1,1,2023,Wednesday,Plantain Bunch,Fresh & Perishable,2,1402,2804,Uyo,Bank Transfer,26-35,F,542057,21329,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019035,2024-06-20,6,2,2024,Thursday,Palm Oil 2L,Cooking Oils & Fats,2,2482,4964,Enugu,Cash,26-35,F,557324,84988,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019036,2024-01-06,1,1,2024,Saturday,Golden Penny Spaghetti 500g,Pasta & Noodles,5,722,3610,Kaduna,Bank Transfer,60+,M,540352,85049H,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019037,2024-03-22,3,1,2024,Friday,Pampers Small 36pk,Baby & Infant,1,3187,3187,Enugu,POS,26-35,M,547372,22726,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019038,2023-11-24,11,4,2023,Friday,Vegetable Oil 5L,Cooking Oils & Fats,2,1232,2464,Kaduna,Bank Transfer,26-35,F,578508,23269,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019039,2024-01-17,1,1,2024,Wednesday,Cerelac Wheat 400g,Baby & Infant,12,1062,12744,Kano,Cash,26-35,F,541280,22892,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019040,2023-11-15,11,4,2023,Wednesday,Beans Brown 5kg,Grains & Cereals,4,1232,4928,Abuja,Cash,46-60,M,576614,22897,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019041,2024-01-12,1,1,2024,Friday,Bleach 1L,Household Essentials,12,1062,12744,Uyo,Cash,36-45,M,540900,85049G,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019042,2024-11-28,11,4,2024,Thursday,Custard Powder 400g,Canned & Packaged Foods,1,1402,1402,Uyo,Cash,26-35,F,579098,20727,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019043,2022-09-11,9,3,2022,Sunday,Palm Oil 4L,Condiments & Seasonings,1,1062,1062,Benin City,Bank Transfer,46-60,M,566296,21446,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019044,2024-08-12,8,3,2024,Monday,Gala Sausage Roll,Snacks & Confectionery,1,12750,12750,Enugu,Cash,26-35,F,563172,POST,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019045,2023-03-28,3,1,2023,Tuesday,Onions 1kg,Fresh & Perishable,3,4207,12621,Aba,Bank Transfer,18-25,F,547938,21846,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019046,2023-03-16,3,1,2023,Thursday,Eggs Crate 30,Fresh & Perishable,12,552,6624,Port Harcourt,Cash,46-60,F,546769,21901,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019047,2022-10-25,10,4,2022,Tuesday,Omo Detergent 1kg,Personal Care,2,7225,14450,Uyo,Cash,46-60,F,572719,22941,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019048,2023-11-04,11,4,2023,Saturday,Bleach 1L,Household Essentials,12,552,6624,Aba,Cash,46-60,M,574544,21880,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019049,2023-12-23,12,4,2023,Saturday,Pringles Original 150g,Snacks & Confectionery,6,1062,6372,Benin City,Bank Transfer,46-60,M,539920,21066,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019050,2023-07-31,7,3,2023,Monday,Maggi Cubes 40pk,Condiments & Seasonings,6,1785,10710,Kano,Cash,26-35,F,561889,85053,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019051,2024-08-12,8,3,2024,Monday,Peak Milk Tin 400g,Beverages,1,1385,1385,Jos,Cash,46-60,M,563193,22587,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019052,2024-03-10,3,1,2024,Sunday,Huggies Medium 32pk,Baby & Infant,8,2167,17336,Warri,Bank Transfer,26-35,F,546158,21715,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019053,2023-06-08,6,2,2023,Thursday,Bleach 1L,Household Essentials,12,552,6624,Enugu,Bank Transfer,36-45,F,556038,84212,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019054,2022-10-06,10,4,2022,Thursday,Beans Brown 5kg,Grains & Cereals,1,2796,2796,Onitsha,Bank Transfer,18-25,F,569898,23191,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019055,2022-06-08,6,2,2022,Wednesday,Golden Penny Spaghetti 500g,Pasta & Noodles,8,3357,26856,Jos,POS,18-25,F,556059,22778,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019056,2022-11-25,11,4,2022,Friday,Peak Milk Tin 400g,Beverages,8,1436,11488,Owerri,Cash,36-45,M,578812,84879,UCI Online Retail Dataset (Nigerian market adaptation)
TXN0019057,2024-12-14,12,4,2024,Saturday,Fresh Tomatoes 1kg,Fresh & Perishable,12,1062,12744,Uyo,Cash,18-25,F,538827,85159B,UCI Online Retail Dataset (Nigerian market adaptation)
